timestamp,source_ip,destination_ip,action,severity,details,alert_type,status,sender,subject,action_taken
2025-01-20 07:37:27,192.168.50.157,108.155.2.64,allowed,high,Port scan detected,,,,,
2025-01-11 11:21:57,192.168.204.13,140.89.142.113,blocked,high,Port scan detected,,,,,
2025-01-14 23:19:28,192.168.171.73,128.230.162.178,allowed,high,Normal traffic,,,,,
2025-01-21 06:57:23,192.168.250.74,107.141.141.205,blocked,high,Normal traffic,,,,,
2025-01-05 08:01:05,192.168.61.36,93.125.153.173,blocked,medium,Brute-force attempt,,,,,
2025-01-25 09:14:21,192.168.195.22,78.15.133.159,blocked,medium,Port scan detected,,,,,
2025-01-23 00:16:00,192.168.193.196,43.87.103.18,allowed,medium,Suspicious outbound,,,,,
2025-01-18 14:00:24,192.168.138.132,93.12.148.227,allowed,high,Normal traffic,,,,,
2025-01-21 12:56:22,192.168.30.248,248.101.99.225,blocked,high,Normal traffic,,,,,
2025-01-28 14:14:44,192.168.25.0,170.236.128.53,allowed,medium,Port scan detected,,,,,
2025-01-20 22:41:51,192.168.7.131,197.6.243.186,allowed,medium,Brute-force attempt,,,,,
2025-01-06 09:59:43,192.168.221.9,218.99.27.158,blocked,medium,Malware signature found,,,,,
2025-01-03 15:43:27,192.168.245.6,31.223.217.32,allowed,critical,Normal traffic,,,,,
2025-01-12 22:31:26,192.168.51.157,77.9.161.80,allowed,high,Suspicious outbound,,,,,
2025-01-05 07:34:04,192.168.34.229,149.52.235.212,allowed,medium,Brute-force attempt,,,,,
2025-01-29 02:00:59,192.168.4.224,132.98.90.80,blocked,high,Normal traffic,,,,,
2025-01-02 12:22:06,192.168.54.85,192.159.151.62,allowed,medium,Port scan detected,,,,,
2025-01-25 18:05:34,192.168.162.220,220.46.64.193,allowed,medium,Suspicious outbound,,,,,
2025-01-26 07:35:23,192.168.244.74,223.106.177.169,allowed,medium,Normal traffic,,,,,
2025-01-12 07:00:23,192.168.95.6,157.83.223.10,allowed,high,Normal traffic,,,,,
2025-01-03 08:46:10,192.168.167.26,158.228.18.172,allowed,medium,Brute-force attempt,,,,,
2025-01-04 19:42:23,192.168.211.5,112.54.208.64,allowed,medium,Malware signature found,,,,,
2025-01-06 03:47:19,192.168.29.250,25.35.123.193,allowed,medium,Normal traffic,,,,,
2025-01-18 04:36:12,192.168.219.58,80.235.179.235,allowed,critical,Brute-force attempt,,,,,
2025-01-07 12:21:31,192.168.133.1,21.115.181.80,allowed,high,Brute-force attempt,,,,,
2025-01-11 18:45:52,192.168.170.109,173.59.192.33,blocked,medium,Normal traffic,,,,,
2025-01-24 05:55:06,192.168.2.93,74.156.223.169,allowed,high,Port scan detected,,,,,
2025-01-09 05:50:47,192.168.198.17,175.225.215.206,allowed,high,Normal traffic,,,,,
2025-01-17 05:24:35,192.168.187.82,225.104.112.72,blocked,medium,Malware signature found,,,,,
2025-01-01 23:26:52,192.168.205.48,253.194.157.101,allowed,medium,Suspicious outbound,,,,,
2025-01-26 14:24:12,192.168.70.22,13.91.60.80,allowed,critical,Suspicious outbound,,,,,
2025-01-17 01:42:32,192.168.181.123,56.77.222.123,blocked,medium,Malware signature found,,,,,
2025-01-27 12:08:01,192.168.16.126,171.122.71.53,allowed,high,Malware signature found,,,,,
2025-01-06 03:19:57,192.168.171.6,218.106.98.90,allowed,critical,Brute-force attempt,,,,,
2025-01-29 18:57:34,192.168.206.51,144.245.148.49,allowed,high,Malware signature found,,,,,
2025-01-23 01:44:00,192.168.253.204,80.229.24.94,blocked,high,Brute-force attempt,,,,,
2025-01-08 14:20:35,192.168.179.179,133.47.125.103,allowed,medium,Brute-force attempt,,,,,
2025-01-25 18:14:45,192.168.124.147,3.217.244.18,blocked,high,Normal traffic,,,,,
2025-01-20 16:56:11,192.168.44.9,24.70.68.36,allowed,high,Malware signature found,,,,,
2025-01-26 02:00:47,192.168.69.57,185.200.166.232,blocked,critical,Malware signature found,,,,,
2025-01-14 17:53:27,192.168.93.24,225.231.139.234,allowed,critical,Port scan detected,,,,,
2025-01-16 10:00:40,192.168.86.96,111.144.3.247,allowed,medium,Suspicious outbound,,,,,
2025-01-09 23:57:19,192.168.105.187,83.180.253.33,allowed,medium,Brute-force attempt,,,,,
2025-01-02 14:01:55,192.168.242.166,127.122.139.79,allowed,medium,Suspicious outbound,,,,,
2025-01-25 16:14:21,192.168.208.130,215.183.6.216,blocked,medium,Port scan detected,,,,,
2025-01-04 18:12:42,192.168.69.42,7.27.132.48,blocked,medium,Normal traffic,,,,,
2025-01-18 17:23:13,192.168.1.20,240.124.126.153,allowed,high,Suspicious outbound,,,,,
2025-01-12 22:55:18,192.168.241.143,158.73.48.131,blocked,medium,Suspicious outbound,,,,,
2025-01-20 14:41:17,192.168.33.217,105.39.16.133,allowed,high,Suspicious outbound,,,,,
2025-01-16 04:00:48,192.168.176.202,53.78.242.167,blocked,medium,Brute-force attempt,,,,,
2025-01-11 22:17:30,192.168.126.149,113.248.163.58,allowed,high,Normal traffic,,,,,
2025-01-08 18:29:06,192.168.208.91,15.210.117.134,blocked,high,Brute-force attempt,,,,,
2025-01-12 10:13:23,192.168.132.28,135.226.173.114,blocked,high,Malware signature found,,,,,
2025-01-26 02:24:10,192.168.56.104,132.48.234.46,allowed,medium,Normal traffic,,,,,
2025-01-25 01:46:11,192.168.78.211,101.109.50.111,blocked,medium,Port scan detected,,,,,
2025-01-01 09:21:15,192.168.147.61,154.62.170.63,blocked,critical,Port scan detected,,,,,
2025-01-10 18:41:03,192.168.128.136,208.150.222.10,blocked,high,Malware signature found,,,,,
2025-01-08 10:50:07,192.168.231.18,158.157.106.12,allowed,high,Suspicious outbound,,,,,
2025-01-18 10:04:55,192.168.208.133,198.157.194.85,allowed,medium,Normal traffic,,,,,
2025-01-19 20:03:26,192.168.203.222,71.16.48.226,blocked,high,Port scan detected,,,,,
2025-01-22 17:15:04,192.168.68.214,187.167.64.249,allowed,critical,Port scan detected,,,,,
2025-01-25 09:33:47,192.168.17.125,143.127.26.234,allowed,medium,Suspicious outbound,,,,,
2025-01-13 14:40:47,192.168.193.197,87.210.23.55,allowed,critical,Malware signature found,,,,,
2025-01-29 09:34:18,192.168.69.65,150.63.247.173,blocked,medium,Suspicious outbound,,,,,
2025-01-26 17:17:20,192.168.70.44,84.138.50.197,allowed,medium,Brute-force attempt,,,,,
2025-01-09 00:54:19,192.168.112.49,148.97.212.242,blocked,high,Suspicious outbound,,,,,
2025-01-08 21:30:16,192.168.21.36,53.246.189.136,blocked,medium,Port scan detected,,,,,
2025-01-17 02:30:56,192.168.120.235,54.150.160.31,allowed,medium,Brute-force attempt,,,,,
2025-01-04 22:34:58,192.168.222.13,111.126.239.242,blocked,medium,Suspicious outbound,,,,,
2025-01-04 17:50:09,192.168.209.123,130.131.180.132,allowed,medium,Malware signature found,,,,,
2025-01-21 06:45:58,192.168.107.186,249.117.106.151,allowed,medium,Normal traffic,,,,,
2025-01-30 22:05:04,192.168.50.1,18.130.90.49,blocked,high,Brute-force attempt,,,,,
2025-01-28 19:42:11,192.168.158.20,229.244.243.18,allowed,medium,Port scan detected,,,,,
2025-01-15 06:16:10,192.168.169.241,9.235.216.82,blocked,medium,Normal traffic,,,,,
2025-01-08 06:48:59,192.168.246.164,191.251.212.219,allowed,high,Malware signature found,,,,,
2025-01-18 13:51:15,192.168.143.204,151.137.141.112,allowed,critical,Normal traffic,,,,,
2025-01-14 05:58:17,192.168.71.117,41.60.244.219,allowed,high,Brute-force attempt,,,,,
2025-01-28 08:09:21,192.168.125.156,180.156.185.237,allowed,medium,Malware signature found,,,,,
2025-01-11 04:05:22,192.168.146.224,213.20.121.115,allowed,high,Brute-force attempt,,,,,
2025-01-11 11:21:51,192.168.92.217,75.51.157.62,allowed,high,Suspicious outbound,,,,,
2025-01-29 23:47:38,192.168.4.156,131.188.123.118,blocked,medium,Normal traffic,,,,,
2025-01-16 22:52:45,192.168.213.42,46.213.29.106,allowed,medium,Malware signature found,,,,,
2025-01-08 09:47:22,192.168.191.68,212.29.90.183,blocked,high,Brute-force attempt,,,,,
2025-01-26 15:46:40,192.168.9.5,169.151.197.148,allowed,high,Port scan detected,,,,,
2025-01-23 01:47:54,192.168.211.86,211.121.61.157,blocked,high,Malware signature found,,,,,
2025-01-30 17:41:29,192.168.212.38,65.5.36.161,allowed,medium,Malware signature found,,,,,
2025-01-06 15:02:32,192.168.65.83,167.3.59.93,allowed,medium,Port scan detected,,,,,
2025-01-13 13:33:59,192.168.251.176,121.187.25.206,allowed,medium,Malware signature found,,,,,
2025-01-11 20:08:15,192.168.221.46,128.137.224.104,blocked,high,Malware signature found,,,,,
2025-01-28 09:54:18,192.168.183.75,85.225.111.80,blocked,medium,Normal traffic,,,,,
2025-01-24 16:44:43,192.168.132.36,86.2.137.64,allowed,high,Malware signature found,,,,,
2025-01-06 17:06:50,192.168.42.218,111.127.157.100,blocked,medium,Suspicious outbound,,,,,
2025-01-09 16:58:05,192.168.21.220,118.252.231.228,blocked,high,Port scan detected,,,,,
2025-01-25 16:24:52,192.168.89.225,239.154.14.231,allowed,high,Suspicious outbound,,,,,
2025-01-10 18:04:25,192.168.91.157,233.30.114.224,blocked,critical,Port scan detected,,,,,
2025-01-23 00:25:50,192.168.243.75,3.197.107.213,allowed,high,Port scan detected,,,,,
2025-01-09 09:48:01,192.168.161.1,35.18.217.116,blocked,medium,Suspicious outbound,,,,,
2025-01-29 09:32:27,192.168.110.206,56.13.36.212,allowed,medium,Normal traffic,,,,,
2025-01-28 21:14:30,192.168.46.139,222.213.175.186,allowed,medium,Normal traffic,,,,,
2025-01-18 15:35:24,192.168.206.37,97.30.202.122,allowed,critical,Brute-force attempt,,,,,
2025-01-16 16:02:44,192.168.6.163,40.228.162.37,blocked,high,Malware signature found,,,,,
2025-01-23 17:00:03,192.168.127.239,142.246.31.104,allowed,high,Malware signature found,,,,,
2025-01-19 05:50:40,192.168.182.38,22.70.8.36,allowed,high,Brute-force attempt,,,,,
2025-01-26 07:11:14,192.168.36.147,247.160.35.236,allowed,medium,Malware signature found,,,,,
2025-01-29 14:03:54,192.168.112.210,38.115.199.108,allowed,medium,Brute-force attempt,,,,,
2025-01-04 01:27:26,192.168.176.202,162.169.209.191,blocked,medium,Malware signature found,,,,,
2025-01-20 08:40:24,192.168.227.161,52.175.166.10,allowed,medium,Malware signature found,,,,,
2025-01-28 21:19:40,192.168.8.28,92.232.181.250,allowed,medium,Malware signature found,,,,,
2025-01-10 16:23:02,192.168.180.21,107.242.136.231,blocked,high,Normal traffic,,,,,
2025-01-19 12:33:00,192.168.96.165,35.33.13.21,blocked,medium,Port scan detected,,,,,
2025-01-18 13:28:08,192.168.35.135,144.80.16.147,blocked,medium,Port scan detected,,,,,
2025-01-09 09:22:42,192.168.155.33,164.250.155.65,allowed,high,Malware signature found,,,,,
2025-01-19 06:12:55,192.168.121.190,101.77.88.46,allowed,high,Normal traffic,,,,,
2025-01-03 05:39:30,192.168.227.215,224.181.230.227,blocked,medium,Suspicious outbound,,,,,
2025-01-21 03:03:50,192.168.114.98,222.123.123.57,allowed,high,Normal traffic,,,,,
2025-01-18 18:58:10,192.168.170.99,152.254.65.47,blocked,medium,Malware signature found,,,,,
2025-01-15 11:02:55,192.168.240.245,75.126.54.225,blocked,medium,Malware signature found,,,,,
2025-01-22 15:50:22,192.168.36.88,149.84.19.28,blocked,medium,Port scan detected,,,,,
2025-01-26 14:33:39,192.168.148.103,122.220.250.221,blocked,critical,Normal traffic,,,,,
2025-01-15 23:41:14,192.168.61.122,114.183.120.163,allowed,high,Malware signature found,,,,,
2025-01-04 17:14:36,192.168.193.33,78.223.189.176,blocked,high,Suspicious outbound,,,,,
2025-01-22 11:48:34,192.168.150.226,240.52.224.65,allowed,medium,Malware signature found,,,,,
2025-01-08 19:21:28,192.168.80.29,157.8.150.90,blocked,medium,Malware signature found,,,,,
2025-01-09 23:53:00,192.168.250.165,226.44.192.231,allowed,medium,Suspicious outbound,,,,,
2025-01-18 18:14:15,192.168.197.80,166.142.35.95,allowed,medium,Malware signature found,,,,,
2025-01-27 09:04:30,192.168.1.53,216.236.255.70,allowed,critical,Port scan detected,,,,,
2025-01-14 16:14:46,192.168.21.206,191.91.250.172,blocked,high,Brute-force attempt,,,,,
2025-01-08 07:17:03,192.168.32.103,203.217.180.207,allowed,high,Normal traffic,,,,,
2025-01-03 05:35:52,192.168.134.22,142.27.70.152,allowed,high,Malware signature found,,,,,
2025-01-28 13:10:51,192.168.201.108,21.27.163.89,blocked,medium,Brute-force attempt,,,,,
2025-01-04 22:16:05,192.168.254.140,137.208.51.238,blocked,high,Port scan detected,,,,,
2025-01-04 10:40:37,192.168.195.44,74.78.163.188,blocked,high,Normal traffic,,,,,
2025-01-24 09:43:42,192.168.253.179,92.209.152.41,allowed,medium,Suspicious outbound,,,,,
2025-01-21 17:08:13,192.168.21.156,91.249.250.185,allowed,medium,Normal traffic,,,,,
2025-01-29 16:19:29,192.168.218.81,112.42.69.23,blocked,high,Brute-force attempt,,,,,
2025-01-03 21:48:58,192.168.110.67,200.11.24.29,allowed,high,Normal traffic,,,,,
2025-01-20 05:27:25,192.168.20.227,255.99.137.23,blocked,medium,Suspicious outbound,,,,,
2025-01-29 15:28:47,192.168.3.58,62.159.56.115,blocked,high,Malware signature found,,,,,
2025-01-26 19:22:44,192.168.210.26,109.30.241.27,blocked,medium,Malware signature found,,,,,
2025-01-27 20:48:48,192.168.228.141,173.125.3.248,allowed,medium,Normal traffic,,,,,
2025-01-08 10:53:26,192.168.161.33,16.99.47.233,allowed,medium,Malware signature found,,,,,
2025-01-29 06:05:31,192.168.116.2,207.181.252.50,blocked,critical,Port scan detected,,,,,
2025-01-13 19:31:53,192.168.178.85,3.224.51.70,blocked,medium,Port scan detected,,,,,
2025-01-13 19:51:55,192.168.26.27,200.159.159.10,blocked,critical,Port scan detected,,,,,
2025-01-13 21:45:22,192.168.243.182,137.8.175.107,allowed,medium,Normal traffic,,,,,
2025-01-18 10:55:40,192.168.4.13,212.157.103.199,blocked,medium,Suspicious outbound,,,,,
2025-01-09 08:01:15,192.168.35.165,87.133.233.127,allowed,medium,Normal traffic,,,,,
2025-01-04 14:11:04,192.168.223.216,24.48.201.43,allowed,medium,Suspicious outbound,,,,,
2025-01-29 23:25:16,192.168.16.79,251.203.146.19,blocked,medium,Malware signature found,,,,,
2025-01-06 09:41:33,192.168.39.167,192.247.205.43,allowed,medium,Normal traffic,,,,,
2025-01-10 17:22:35,192.168.168.176,198.252.25.131,blocked,medium,Normal traffic,,,,,
2025-01-13 02:09:47,192.168.175.218,196.64.245.146,blocked,medium,Malware signature found,,,,,
2025-01-26 10:22:53,192.168.28.96,59.169.24.223,allowed,medium,Malware signature found,,,,,
2025-01-20 16:22:34,192.168.254.170,47.34.219.18,allowed,high,Normal traffic,,,,,
2025-01-25 04:58:09,192.168.66.67,94.115.186.151,allowed,high,Malware signature found,,,,,
2025-01-01 13:52:58,192.168.144.229,63.231.20.245,allowed,medium,Suspicious outbound,,,,,
2025-01-29 17:08:33,192.168.217.152,23.18.123.213,blocked,medium,Suspicious outbound,,,,,
2025-01-16 09:52:37,192.168.212.82,96.251.203.19,allowed,high,Normal traffic,,,,,
2025-01-14 08:46:17,192.168.63.146,55.255.206.86,allowed,critical,Malware signature found,,,,,
2025-01-19 09:01:31,192.168.215.28,251.195.103.78,blocked,medium,Suspicious outbound,,,,,
2025-01-22 22:48:02,192.168.18.181,177.86.80.39,blocked,medium,Brute-force attempt,,,,,
2025-01-11 04:14:02,192.168.230.232,4.102.177.188,allowed,critical,Brute-force attempt,,,,,
2025-01-04 00:42:55,192.168.142.135,147.119.79.46,allowed,medium,Malware signature found,,,,,
2025-01-12 01:35:03,192.168.49.59,200.79.12.8,allowed,medium,Normal traffic,,,,,
2025-01-06 03:06:43,192.168.69.122,164.206.56.148,allowed,critical,Brute-force attempt,,,,,
2025-01-02 17:56:38,192.168.62.163,75.188.145.132,allowed,medium,Malware signature found,,,,,
2025-01-21 21:43:31,192.168.182.136,179.199.201.33,blocked,high,Normal traffic,,,,,
2025-01-03 07:41:17,192.168.81.211,113.61.151.139,allowed,high,Brute-force attempt,,,,,
2025-01-26 10:03:26,192.168.46.75,114.128.110.216,allowed,critical,Port scan detected,,,,,
2025-01-19 05:29:19,192.168.158.249,218.22.49.19,allowed,medium,Brute-force attempt,,,,,
2025-01-16 17:44:24,192.168.74.86,240.157.172.64,allowed,high,Normal traffic,,,,,
2025-01-12 17:55:55,192.168.37.53,131.170.72.142,allowed,medium,Normal traffic,,,,,
2025-01-10 15:17:22,192.168.54.200,22.222.81.151,blocked,medium,Port scan detected,,,,,
2025-01-11 10:28:26,192.168.92.204,85.201.24.103,blocked,medium,Brute-force attempt,,,,,
2025-01-22 18:32:24,192.168.59.247,132.211.213.227,allowed,high,Malware signature found,,,,,
2025-01-25 03:12:03,192.168.215.11,59.192.28.238,allowed,medium,Port scan detected,,,,,
2025-01-29 21:27:11,192.168.101.235,145.236.129.165,blocked,medium,Port scan detected,,,,,
2025-01-01 10:55:56,192.168.178.176,102.169.164.124,blocked,critical,Brute-force attempt,,,,,
2025-01-02 12:04:25,192.168.6.80,192.252.231.210,allowed,medium,Brute-force attempt,,,,,
2025-01-08 14:28:22,192.168.72.192,40.118.113.154,allowed,high,Brute-force attempt,,,,,
2025-01-02 23:31:49,192.168.117.128,145.96.90.75,blocked,medium,Port scan detected,,,,,
2025-01-05 17:44:34,192.168.16.30,113.207.185.15,blocked,medium,Normal traffic,,,,,
2025-01-26 21:43:22,192.168.150.173,184.129.105.253,allowed,high,Malware signature found,,,,,
2025-01-12 07:10:51,192.168.37.18,93.184.140.83,allowed,critical,Port scan detected,,,,,
2025-01-18 08:08:59,192.168.89.177,254.251.185.171,allowed,medium,Suspicious outbound,,,,,
2025-01-20 02:55:26,192.168.45.120,3.169.30.9,allowed,critical,Normal traffic,,,,,
2025-01-30 00:33:56,192.168.81.250,213.59.88.137,allowed,high,Port scan detected,,,,,
2025-01-13 03:37:02,192.168.58.53,227.79.111.5,blocked,high,Port scan detected,,,,,
2025-01-14 22:34:50,192.168.169.23,168.126.193.214,allowed,high,Normal traffic,,,,,
2025-01-24 06:49:56,192.168.106.239,31.150.74.102,allowed,high,Suspicious outbound,,,,,
2025-01-14 04:16:17,192.168.126.81,62.242.230.187,allowed,high,Port scan detected,,,,,
2025-01-08 10:57:58,192.168.14.136,99.226.58.239,blocked,high,Suspicious outbound,,,,,
2025-01-01 16:07:48,192.168.74.108,12.84.184.23,blocked,medium,Suspicious outbound,,,,,
2025-01-01 12:50:10,192.168.134.77,197.199.33.60,allowed,critical,Malware signature found,,,,,
2025-01-06 21:27:18,192.168.146.144,74.172.36.103,blocked,medium,Brute-force attempt,,,,,
2025-01-28 19:56:04,192.168.60.47,188.163.250.91,allowed,critical,Suspicious outbound,,,,,
2025-01-25 13:43:30,192.168.82.94,17.126.39.198,allowed,medium,Normal traffic,,,,,
2025-01-15 09:06:59,192.168.249.218,120.219.112.224,blocked,high,Brute-force attempt,,,,,
2025-01-27 20:23:09,192.168.122.2,103.201.178.70,blocked,high,Suspicious outbound,,,,,
2025-01-19 22:01:04,192.168.177.21,109.255.10.136,allowed,high,Suspicious outbound,,,,,
2025-01-19 07:53:26,192.168.34.106,121.55.70.44,blocked,high,Port scan detected,,,,,
2025-01-14 22:34:11,192.168.179.4,7.180.142.115,allowed,high,Suspicious outbound,,,,,
2025-01-21 04:20:05,192.168.222.33,211.17.100.18,allowed,medium,Port scan detected,,,,,
2025-01-12 23:28:15,192.168.84.239,53.220.48.86,blocked,critical,Suspicious outbound,,,,,
2025-01-18 07:16:02,192.168.244.206,20.12.171.110,allowed,high,Port scan detected,,,,,
2025-01-05 23:28:00,192.168.183.71,14.193.120.186,allowed,medium,Suspicious outbound,,,,,
2025-01-26 14:04:06,192.168.100.46,213.228.150.229,allowed,medium,Port scan detected,,,,,
2025-01-14 19:36:49,192.168.51.88,249.182.36.198,allowed,high,Normal traffic,,,,,
2025-01-18 20:43:07,192.168.175.198,205.35.128.124,blocked,high,Brute-force attempt,,,,,
2025-01-16 13:38:09,192.168.174.103,9.27.241.120,blocked,high,Suspicious outbound,,,,,
2025-01-17 03:29:22,192.168.107.60,75.218.136.224,allowed,medium,Brute-force attempt,,,,,
2025-01-15 22:47:23,192.168.149.88,234.125.105.197,allowed,medium,Normal traffic,,,,,
2025-01-23 02:31:04,192.168.253.140,11.167.76.242,allowed,critical,Suspicious outbound,,,,,
2025-01-30 07:36:07,192.168.123.249,235.206.244.228,allowed,critical,Suspicious outbound,,,,,
2025-01-06 10:47:32,192.168.26.147,136.102.105.109,allowed,critical,Brute-force attempt,,,,,
2025-01-24 17:19:16,192.168.213.213,7.190.192.84,blocked,high,Port scan detected,,,,,
2025-01-29 01:23:40,192.168.167.206,28.31.97.65,allowed,high,Port scan detected,,,,,
2025-01-11 05:15:42,192.168.106.168,198.31.211.16,allowed,high,Normal traffic,,,,,
2025-01-15 11:56:40,192.168.83.248,182.93.140.155,blocked,medium,Port scan detected,,,,,
2025-01-21 05:23:46,192.168.8.26,136.185.238.72,allowed,critical,Normal traffic,,,,,
2025-01-08 00:54:58,192.168.156.204,246.92.80.228,blocked,medium,Malware signature found,,,,,
